year;month;date;service;depart_st;arrival_st;avg_duration;exp_monthly_trains;cancelled_nb;delay>15;delay>30;delay>60;delay_external;delay_infrastructure;delay_traffic_management;delay_rolling_stock;delay_station_management;delay_passenger_related
2022;Jun;2022-06-01;International;PARIS EST;STUTTGART;190;105;1;14;7;1;7.14;21.43;14.29;28.57;7.14;21.43
2022;Jun;2022-06-01;International;PARIS LYON;ITALIE;424;91;0;41;28;12;7.5;12.5;22.5;42.5;12.5;2.5
2022;Jun;2022-06-01;National;ARRAS;PARIS NORD;51;483;4;47;30;11;14.58;26.04;33.33;16.67;7.29;2.08
2022;Jun;2022-06-01;National;MACON LOCHE;PARIS LYON;98;263;0;98;45;13;25.23;18.02;34.23;12.61;4.5;5.41
2022;Jun;2022-06-01;National;MARNE LA VALLEE;MARSEILLE ST CHARLES;212;272;0;70;41;15;25.71;11.43;22.86;20.0;8.57;11.43
2022;Jun;2022-06-01;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;212;274;0;73;39;14;24.66;17.81;17.81;21.92;8.22;9.59
2022;Jun;2022-06-01;National;MARSEILLE ST CHARLES;PARIS LYON;198;514;0;89;55;28;35.96;22.47;17.98;5.62;13.48;4.49
2022;Jun;2022-06-01;National;MULHOUSE VILLE;PARIS LYON;171;317;3;25;15;6;21.43;35.71;14.29;21.43;3.57;3.57
2022;Jun;2022-06-01;National;NANCY;PARIS EST;95;297;0;11;6;2;11.11;22.22;11.11;38.89;5.56;11.11
2022;Jun;2022-06-01;National;PARIS EST;NANCY;97;306;0;22;7;1;11.11;22.22;18.52;18.52;18.52;11.11
2022;Jun;2022-06-01;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;82;189;1;20;10;5;11.76;17.65;23.53;35.29;5.88;5.88
2022;Jun;2022-06-01;National;PARIS LYON;MARSEILLE ST CHARLES;195;583;0;114;63;33;20.18;14.91;11.4;37.72;14.91;0.88
2022;Jun;2022-06-01;National;PARIS LYON;MONTPELLIER;210;241;0;42;26;16;28.57;19.05;7.14;33.33;7.14;4.76
2022;Jun;2022-06-01;National;PARIS LYON;MULHOUSE VILLE;171;314;3;45;19;8;16.67;5.56;14.81;29.63;27.78;5.56
2022;Jun;2022-06-01;National;PARIS LYON;NIMES;179;241;0;40;25;16;16.98;16.98;13.21;43.4;5.66;3.77
2022;Jun;2022-06-01;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;90;501;0;49;25;10;11.9;26.19;14.29;23.81;9.52;14.29
2022;Jun;2022-06-01;National;PARIS MONTPARNASSE;LE MANS;55;484;1;23;13;5;7.69;15.38;25.64;30.77;10.26;10.26
2022;Jun;2022-06-01;National;PARIS MONTPARNASSE;ST PIERRE DES CORPS;62;534;0;29;13;2;9.38;18.75;14.06;32.81;21.88;3.12
2022;Jun;2022-06-01;National;STRASBOURG;NANTES;320;54;0;7;3;0;0.0;14.29;14.29;0.0;14.29;57.14
2022;Jun;2022-06-01;National;TOULON;PARIS LYON;240;305;0;63;39;19;28.57;25.4;26.98;1.59;14.29;3.17
2022;Jun;2022-06-01;National;TOULOUSE MATABIAU;PARIS MONTPARNASSE;270;181;0;30;20;6;30.0;33.33;16.67;6.67;6.67;6.67
2022;Jun;2022-06-01;International;BARCELONA;PARIS LYON;402;46;0;20;13;7;55.0;15.0;20.0;10.0;0.0;0.0
2022;Jun;2022-06-01;International;ITALIE;PARIS LYON;429;91;0;51;24;8;31.37;15.69;29.41;17.65;1.96;3.92
2022;Jun;2022-06-01;International;MARSEILLE ST CHARLES;MADRID;463;30;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2022;Jun;2022-06-01;International;PARIS LYON;BARCELONA;403;47;0;11;7;6;27.27;36.36;9.09;27.27;0.0;0.0
2022;Jun;2022-06-01;International;STUTTGART;PARIS EST;195;109;1;38;14;1;2.63;5.26;63.16;15.79;2.63;10.53
2022;Jun;2022-06-01;National;BELLEGARDE (AIN);PARIS LYON;165;228;0;49;20;7;15.94;27.54;34.78;10.14;5.8;5.8
2022;Jun;2022-06-01;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;146;985;2;144;71;20;29.08;29.59;11.73;11.22;4.59;13.78
2022;Jun;2022-06-01;National;BORDEAUX ST JEAN;TOURCOING;339;27;0;2;0;0;0.0;0.0;50.0;0.0;50.0;0.0
2022;Jun;2022-06-01;National;GRENOBLE;PARIS LYON;179;180;2;27;12;3;12.12;39.39;27.27;15.15;6.06;0.0
2022;Jun;2022-06-01;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;83;207;1;28;12;3;11.76;15.69;27.45;15.69;7.84;21.57
2022;Jun;2022-06-01;National;LILLE;PARIS NORD;69;632;6;54;26;5;21.68;22.65;20.52;19.51;12.5;3.14
2022;Jun;2022-06-01;National;LYON PART DIEU;MARNE LA VALLEE;109;362;2;97;50;18;16.92;18.46;22.31;23.08;7.69;11.54
2022;Jun;2022-06-01;National;PARIS LYON;ANNECY;222;145;0;43;24;8;9.3;9.3;23.26;46.51;11.63;0.0
2022;Jun;2022-06-01;National;PARIS LYON;AVIGNON TGV;161;443;0;71;45;27;21.28;14.89;12.77;28.72;20.21;2.13
2022;Jun;2022-06-01;National;PARIS LYON;BESANCON FRANCHE COMTE TGV;130;164;3;23;14;5;17.86;10.71;14.29;42.86;14.29;0.0
2022;Jun;2022-06-01;National;PARIS LYON;LYON PART DIEU;121;654;4;80;40;18;14.0;15.0;22.0;27.0;20.0;2.0
2022;Jun;2022-06-01;National;PARIS LYON;NICE VILLE;358;252;0;41;23;10;26.83;12.2;17.07;29.27;7.32;7.32
2022;Jun;2022-06-01;National;PARIS LYON;PERPIGNAN;306;204;3;52;34;20;30.77;21.15;7.69;38.46;0.0;1.92
2022;Jun;2022-06-01;National;PARIS LYON;VALENCE ALIXAN TGV;132;392;0;65;42;20;13.92;8.86;17.72;55.7;3.8;0.0
2022;Jun;2022-06-01;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;175;222;0;9;6;4;44.44;22.22;0.0;22.22;0.0;11.11
2022;Jun;2022-06-01;National;PARIS MONTPARNASSE;QUIMPER;222;240;1;31;17;6;19.35;38.71;16.13;19.35;3.23;3.23
2022;Jun;2022-06-01;National;PARIS MONTPARNASSE;TOURS;73;185;1;13;5;2;14.81;14.81;18.52;37.04;11.11;3.7
2022;Jun;2022-06-01;National;PARIS NORD;ARRAS;48;480;3;29;23;10;24.62;16.92;18.46;24.62;6.15;9.23
2022;Jun;2022-06-01;National;PARIS NORD;DOUAI;70;134;1;15;6;3;11.11;14.81;18.52;33.33;18.52;3.7
2022;Jun;2022-06-01;National;POITIERS;PARIS MONTPARNASSE;100;468;1;41;10;6;12.64;29.89;24.14;21.84;3.45;8.05
2022;Jun;2022-06-01;National;STRASBOURG;PARIS EST;117;543;1;106;49;7;5.65;9.68;46.77;19.35;4.84;13.71
2022;Jun;2022-06-01;National;TOURS;PARIS MONTPARNASSE;77;186;0;7;4;1;0.0;25.93;37.04;18.52;0.0;18.52
2022;Jul;2022-07-01;International;ITALIE;PARIS LYON;428;92;1;46;22;8;36.96;8.7;34.78;17.39;0.0;2.17
2022;Jul;2022-07-01;International;MADRID;MARSEILLE ST CHARLES;481;31;4;5;4;3;20.0;20.0;20.0;40.0;0.0;0.0
2022;Jul;2022-07-01;National;ANGERS SAINT LAUD;PARIS MONTPARNASSE;91;567;3;58;32;15;10.75;24.73;20.43;12.9;3.23;27.96
2022;Jul;2022-07-01;National;BORDEAUX ST JEAN;TOURCOING;337;31;1;3;3;2;33.33;0.0;33.33;0.0;0.0;33.33
2022;Jul;2022-07-01;National;DUNKERQUE;PARIS NORD;130;156;6;18;12;8;27.27;36.36;27.27;4.55;0.0;4.55
2022;Jul;2022-07-01;National;LE MANS;PARIS MONTPARNASSE;56;418;1;33;14;5;12.31;16.92;16.92;16.92;9.23;27.69
2022;Jul;2022-07-01;National;LILLE;LYON PART DIEU;184;341;4;68;28;12;6.32;13.68;27.37;28.42;7.37;16.84
2022;Jul;2022-07-01;National;LYON PART DIEU;MONTPELLIER;115;332;7;75;36;9;15.15;11.11;25.25;22.22;5.05;21.21
2022;Jul;2022-07-01;National;MARSEILLE ST CHARLES;LILLE;285;208;2;78;45;19;19.23;17.95;29.49;8.97;16.67;7.69
2022;Jul;2022-07-01;National;NICE VILLE;PARIS LYON;354;311;2;76;46;11;5.26;19.74;42.11;15.79;11.84;5.26
2022;Jul;2022-07-01;National;PARIS EST;METZ;85;261;7;13;6;3;7.69;26.92;7.69;26.92;11.54;19.23
2022;Jul;2022-07-01;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;175;233;1;55;38;15;4.23;11.27;21.13;50.7;8.45;4.23
2022;Jul;2022-07-01;National;PARIS LYON;GRENOBLE;184;156;1;26;18;6;3.85;3.85;11.54;61.54;15.38;3.85
2022;Jul;2022-07-01;National;PARIS LYON;MONTPELLIER;210;336;3;109;64;28;7.34;19.27;15.6;43.12;8.26;6.42
2022;Jul;2022-07-01;National;PARIS LYON;MULHOUSE VILLE;170;320;4;46;28;13;6.9;10.34;15.52;34.48;17.24;15.52
2022;Jul;2022-07-01;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;140;1025;20;157;77;31;12.11;11.58;12.63;28.95;17.37;17.37
2022;Jul;2022-07-01;National;PARIS MONTPARNASSE;POITIERS;92;608;7;43;21;10;15.0;5.0;11.67;46.67;8.33;13.33
2022;Jul;2022-07-01;National;PARIS MONTPARNASSE;QUIMPER;223;242;3;40;17;7;26.32;13.16;13.16;21.05;5.26;21.05
2022;Jul;2022-07-01;National;PARIS MONTPARNASSE;ST PIERRE DES CORPS;62;509;4;32;11;7;9.68;8.06;17.74;45.16;11.29;8.06
2022;Jul;2022-07-01;National;PARIS NORD;LILLE;66;629;7;84;49;25;19.53;16.52;14.3;20.29;24.09;5.27
2022;Jul;2022-07-01;National;POITIERS;PARIS MONTPARNASSE;98;445;3;55;27;14;12.5;13.75;15.0;20.0;3.75;35.0
2022;Jul;2022-07-01;National;RENNES;LYON PART DIEU;239;123;0;16;10;4;6.25;12.5;18.75;0.0;12.5;50.0
2022;Jul;2022-07-01;National;STRASBOURG;NANTES;319;57;1;9;3;2;11.11;11.11;0.0;22.22;11.11;44.44
2022;Jul;2022-07-01;International;LAUSANNE;PARIS LYON;232;186;0;25;13;6;16.0;16.0;28.0;20.0;8.0;12.0
2022;Jul;2022-07-01;International;PARIS LYON;ITALIE;424;92;0;31;26;10;6.67;16.67;30.0;43.33;0.0;3.33
2022;Jul;2022-07-01;International;STUTTGART;PARIS EST;194;150;1;39;16;3;2.56;2.56;84.62;2.56;2.56;5.13
2022;Jul;2022-07-01;National;DIJON VILLE;PARIS LYON;100;378;3;28;16;7;17.78;13.33;40.0;13.33;11.11;4.44
2022;Jul;2022-07-01;National;GRENOBLE;PARIS LYON;181;156;5;20;11;4;10.71;25.0;35.71;21.43;7.14;0.0
2022;Jul;2022-07-01;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;83;211;0;26;13;5;7.46;2.99;40.3;16.42;11.94;20.9
2022;Jul;2022-07-01;National;LILLE;MARSEILLE ST CHARLES;298;214;2;70;34;10;12.86;10.0;41.43;8.57;10.0;17.14
2022;Jul;2022-07-01;National;LYON PART DIEU;MARNE LA VALLEE;109;383;4;133;71;26;14.91;13.04;27.95;14.29;16.77;13.04
2022;Jul;2022-07-01;National;LYON PART DIEU;RENNES;230;123;0;52;22;11;7.69;21.15;34.62;19.23;5.77;11.54
2022;Jul;2022-07-01;National;MARSEILLE ST CHARLES;TOURCOING;298;31;0;12;9;5;0.0;8.33;25.0;16.67;41.67;8.33
2022;Jul;2022-07-01;National;PARIS EST;NANCY;97;297;7;20;7;4;9.38;18.75;21.88;34.38;6.25;9.38
2022;Jul;2022-07-01;National;PARIS EST;STRASBOURG;116;575;7;34;17;4;9.62;30.77;11.54;15.38;19.23;13.46
2022;Jul;2022-07-01;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;83;198;0;18;12;7;5.26;21.05;21.05;31.58;18.42;2.63
2022;Jul;2022-07-01;National;PARIS LYON;NICE VILLE;357;319;2;96;54;21;17.71;20.83;10.42;30.21;13.54;7.29
2022;Jul;2022-07-01;National;PARIS LYON;NIMES;179;336;2;109;65;27;4.93;12.68;24.65;43.66;6.34;7.75
2022;Jul;2022-07-01;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;174;119;7;23;9;4;7.89;2.63;31.58;21.05;36.84;0.0
2022;Jul;2022-07-01;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;176;238;2;30;18;8;18.18;24.24;3.03;27.27;9.09;18.18
2022;Jul;2022-07-01;National;PARIS MONTPARNASSE;RENNES;97;863;4;58;30;12;9.32;10.17;16.1;23.73;18.64;22.03
2022;Jul;2022-07-01;National;PERPIGNAN;PARIS LYON;312;290;2;127;61;28;33.86;19.69;26.77;11.02;3.94;4.72
2022;Jul;2022-07-01;National;RENNES;PARIS MONTPARNASSE;96;832;5;86;33;16;23.98;15.79;12.28;18.13;7.6;22.22
2022;Jul;2022-07-01;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;169;119;0;21;11;3;13.89;5.56;33.33;22.22;13.89;11.11
2022;Jul;2022-07-01;National;TOURCOING;BORDEAUX ST JEAN;311;31;1;2;1;0;50.0;0.0;0.0;0.0;0.0;50.0
2022;Jul;2022-07-01;International;PARIS EST;FRANCFORT;229;172;1;51;22;8;0.0;18.75;50.0;20.83;6.25;4.17
2022;Jul;2022-07-01;International;PARIS EST;STUTTGART;189;146;15;26;11;4;3.85;15.38;42.31;26.92;3.85;7.69
2022;Jul;2022-07-01;National;ANGOULEME;PARIS MONTPARNASSE;127;321;6;79;40;18;20.0;13.68;13.68;18.95;12.63;21.05
2022;Jul;2022-07-01;National;ANNECY;PARIS LYON;222;122;1;43;15;2;34.88;4.65;41.86;13.95;2.33;2.33
2022;Jul;2022-07-01;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;134;168;1;10;6;3;25.0;6.25;43.75;6.25;6.25;12.5
2022;Jul;2022-07-01;National;BREST;PARIS MONTPARNASSE;229;265;3;32;14;8;40.62;21.88;3.12;18.75;6.25;9.38
2022;Jul;2022-07-01;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;174;224;2;89;37;10;32.32;8.08;42.42;14.14;1.01;2.02
2022;Jul;2022-07-01;National;LILLE;PARIS NORD;69;668;9;97;67;37;28.02;18.64;20.62;11.35;14.7;6.67
2022;Jul;2022-07-01;National;LYON PART DIEU;LILLE;188;334;4;126;69;34;18.46;17.73;32.6;9.22;12.78;9.22
2022;Jul;2022-07-01;National;MARNE LA VALLEE;MARSEILLE ST CHARLES;213;287;3;91;48;18;16.48;13.19;35.16;12.09;7.69;15.38
2022;Jul;2022-07-01;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;212;286;2;97;56;18;14.58;16.67;27.08;13.54;22.92;5.21
2022;Jul;2022-07-01;National;MONTPELLIER;PARIS LYON;210;327;2;143;63;30;30.77;16.78;25.17;11.89;9.09;6.29
2022;Jul;2022-07-01;National;MULHOUSE VILLE;PARIS LYON;171;316;3;32;14;6;20.93;9.3;32.56;18.6;9.3;9.3
2022;Jul;2022-07-01;National;NANTES;STRASBOURG;321;57;0;8;5;4;0.0;0.0;37.5;25.0;0.0;37.5
2022;Jul;2022-07-01;National;NIMES;PARIS LYON;178;327;2;143;63;30;30.3;15.76;29.09;10.3;7.88;6.67
2022;Jul;2022-07-01;National;PARIS LYON;BELLEGARDE (AIN);166;245;0;60;34;11;7.79;15.58;18.18;41.56;15.58;1.3
2022;Jul;2022-07-01;National;PARIS LYON;TOULON;236;375;3;129;77;36;7.81;15.62;17.97;35.16;14.06;9.38
2022;Jul;2022-07-01;National;PARIS MONTPARNASSE;BREST;226;247;4;29;13;6;37.93;6.9;3.45;17.24;17.24;17.24
2022;Jul;2022-07-01;National;PARIS MONTPARNASSE;LAVAL;78;283;2;15;5;4;2.33;11.63;25.58;20.93;13.95;25.58
2022;Jul;2022-07-01;National;PARIS MONTPARNASSE;LE MANS;55;499;3;17;9;3;4.44;13.33;26.67;20.0;28.89;6.67
2022;Jul;2022-07-01;National;PARIS MONTPARNASSE;NANTES;130;586;1;38;21;3;13.04;8.7;8.7;8.7;21.74;39.13
2022;Jul;2022-07-01;National;PARIS MONTPARNASSE;ST MALO;150;121;1;11;6;1;21.43;14.29;7.14;35.71;7.14;14.29
2022;Jul;2022-07-01;National;PARIS MONTPARNASSE;TOULOUSE MATABIAU;260;203;3;57;37;15;33.33;14.04;12.28;21.05;8.77;10.53
2022;Jul;2022-07-01;National;PARIS MONTPARNASSE;TOURS;74;162;1;6;4;2;10.0;15.0;20.0;30.0;15.0;10.0
2022;Jul;2022-07-01;National;STRASBOURG;PARIS EST;116;552;8;95;37;10;5.79;13.22;57.02;11.57;4.96;7.44
2022;Jul;2022-07-01;National;TOULOUSE MATABIAU;PARIS MONTPARNASSE;265;199;1;70;42;20;40.0;25.71;7.14;7.14;14.29;5.71
2022;Jul;2022-07-01;National;TOURS;PARIS MONTPARNASSE;75;158;0;12;4;3;13.79;20.69;44.83;10.34;3.45;6.9
2022;Jul;2022-07-01;International;GENEVE;PARIS LYON;196;223;1;40;18;13;10.0;27.5;25.0;17.5;10.0;10.0
2022;Jul;2022-07-01;International;PARIS LYON;BARCELONA;403;62;0;29;23;11;10.34;20.69;10.34;41.38;3.45;13.79
2022;Jul;2022-07-01;International;PARIS LYON;LAUSANNE;231;186;8;38;18;6;5.41;13.51;21.62;35.14;16.22;8.11
2022;Jul;2022-07-01;National;AIX EN PROVENCE TGV;PARIS LYON;184;496;2;118;64;28;14.63;26.83;21.14;13.01;17.89;6.5
2022;Jul;2022-07-01;National;AVIGNON TGV;PARIS LYON;165;527;1;130;70;27;15.34;27.84;22.16;14.2;11.36;9.09
2022;Jul;2022-07-01;National;DOUAI;PARIS NORD;75;152;6;19;13;7;19.44;33.33;38.89;0.0;2.78;5.56
2022;Jul;2022-07-01;National;LAVAL;PARIS MONTPARNASSE;82;245;1;21;9;3;25.53;25.53;8.51;6.38;21.28;12.77
2022;Jul;2022-07-01;National;MACON LOCHE;PARIS LYON;97;243;2;99;43;14;31.25;8.04;40.18;11.61;5.36;3.57
2022;Jul;2022-07-01;National;MARSEILLE ST CHARLES;LYON PART DIEU;104;589;2;128;72;29;13.55;18.06;21.94;19.35;17.42;9.68
2022;Jul;2022-07-01;National;MARSEILLE ST CHARLES;PARIS LYON;198;539;2;136;80;24;12.5;25.0;22.79;13.97;18.38;7.35
2022;Jul;2022-07-01;National;NANCY;PARIS EST;95;294;5;21;9;1;17.24;34.48;6.9;17.24;13.79;10.34
2022;Jul;2022-07-01;National;PARIS LYON;ANNECY;223;129;2;32;25;11;6.25;9.38;25.0;40.62;15.62;3.12
2022;Jul;2022-07-01;National;PARIS LYON;AVIGNON TGV;161;586;1;148;94;33;6.98;16.86;13.95;42.44;14.53;5.23
2022;Jul;2022-07-01;National;PARIS LYON;BESANCON FRANCHE COMTE TGV;130;153;1;25;11;7;17.86;7.14;14.29;46.43;7.14;7.14
2022;Jul;2022-07-01;National;PARIS LYON;PERPIGNAN;308;278;11;106;77;37;8.49;19.81;20.75;41.51;2.83;6.6
2022;Jul;2022-07-01;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;90;541;1;31;18;3;4.84;9.68;30.65;12.9;17.74;24.19
2022;Jul;2022-07-01;National;PARIS MONTPARNASSE;ANGOULEME;125;301;10;40;29;10;11.76;3.92;13.73;27.45;17.65;25.49
2022;Jul;2022-07-01;National;PARIS NORD;ARRAS;48;464;20;53;29;13;23.08;26.37;14.29;16.48;15.38;4.4
2022;Jul;2022-07-01;National;PARIS NORD;DOUAI;68;119;5;21;11;5;16.13;25.81;19.35;25.81;6.45;6.45
2022;Jul;2022-07-01;National;QUIMPER;PARIS MONTPARNASSE;225;254;1;21;4;1;25.0;40.0;0.0;20.0;0.0;15.0
2022;Jul;2022-07-01;National;VANNES;PARIS MONTPARNASSE;156;288;1;23;5;1;23.68;31.58;10.53;10.53;5.26;18.42
2022;Jul;2022-07-01;International;BARCELONA;PARIS LYON;407;62;0;36;16;8;50.0;22.22;22.22;5.56;0.0;0.0
2022;Jul;2022-07-01;International;FRANCFORT;PARIS EST;232;173;2;31;12;3;0.0;12.9;70.97;9.68;0.0;6.45
2022;Jul;2022-07-01;International;MARSEILLE ST CHARLES;MADRID;463;31;2;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2022;Jul;2022-07-01;International;PARIS LYON;GENEVE;193;223;2;72;34;5;8.57;17.14;17.14;38.57;17.14;1.43
2022;Jul;2022-07-01;International;PARIS LYON;ZURICH;249;42;4;6;3;1;20.0;20.0;0.0;20.0;40.0;0.0
2022;Jul;2022-07-01;International;ZURICH;PARIS LYON;245;46;1;6;3;2;0.0;0.0;33.33;33.33;0.0;33.33
2022;Jul;2022-07-01;National;ARRAS;PARIS NORD;50;471;17;59;42;22;20.0;30.91;34.55;7.27;2.73;4.55
2022;Jul;2022-07-01;National;BELLEGARDE (AIN);PARIS LYON;166;248;1;41;19;13;5.63;25.35;39.44;12.68;8.45;8.45
2022;Jul;2022-07-01;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;139;1033;18;312;202;71;40.16;17.02;10.64;14.89;8.24;9.04
2022;Jul;2022-07-01;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;177;227;1;20;12;9;23.08;23.08;15.38;7.69;0.0;30.77
2022;Jul;2022-07-01;National;LYON PART DIEU;MARSEILLE ST CHARLES;105;565;1;165;82;31;14.09;10.0;37.27;13.18;5.45;20.0
2022;Jul;2022-07-01;National;LYON PART DIEU;PARIS LYON;120;629;2;89;38;14;8.57;4.29;32.14;23.57;15.71;15.71
2022;Jul;2022-07-01;National;MARNE LA VALLEE;LYON PART DIEU;109;414;5;83;36;16;8.33;13.33;27.5;25.83;10.0;15.0
2022;Jul;2022-07-01;National;METZ;PARIS EST;86;296;7;27;8;3;10.0;22.0;24.0;26.0;4.0;14.0
2022;Jul;2022-07-01;National;MONTPELLIER;LYON PART DIEU;114;272;1;66;31;10;13.33;20.0;20.0;12.0;21.33;13.33
2022;Jul;2022-07-01;National;NANTES;PARIS MONTPARNASSE;130;634;3;63;36;15;13.95;22.09;12.79;13.95;3.49;33.72
2022;Jul;2022-07-01;National;PARIS EST;REIMS;45;213;2;10;8;3;11.54;23.08;11.54;19.23;23.08;11.54
2022;Jul;2022-07-01;National;PARIS LYON;AIX EN PROVENCE TGV;184;486;0;111;76;28;6.31;20.72;13.51;37.84;13.51;8.11
2022;Jul;2022-07-01;National;PARIS LYON;DIJON VILLE;96;394;6;50;29;16;7.81;4.69;14.06;46.88;10.94;15.62
2022;Jul;2022-07-01;National;PARIS LYON;LYON PART DIEU;121;620;2;74;44;18;5.05;8.08;13.13;41.41;25.25;7.07
2022;Jul;2022-07-01;National;PARIS LYON;MACON LOCHE;97;245;0;40;22;11;4.08;6.12;16.33;59.18;14.29;0.0
2022;Jul;2022-07-01;National;PARIS LYON;MARSEILLE ST CHARLES;196;556;0;138;89;34;10.22;14.6;17.52;31.39;16.06;10.22
2022;Jul;2022-07-01;National;PARIS LYON;VALENCE ALIXAN TGV;132;468;5;129;82;36;3.77;8.81;16.35;61.64;5.03;4.4
2022;Jul;2022-07-01;National;PARIS MONTPARNASSE;VANNES;152;269;1;50;21;9;18.03;13.11;13.11;19.67;9.84;26.23
2022;Jul;2022-07-01;National;PARIS NORD;DUNKERQUE;130;161;7;22;14;6;32.26;25.81;12.9;9.68;12.9;6.45
2022;Jul;2022-07-01;National;REIMS;PARIS EST;46;210;3;10;6;1;9.52;33.33;19.05;9.52;19.05;9.52
2022;Jul;2022-07-01;National;ST MALO;PARIS MONTPARNASSE;152;121;0;15;7;2;29.41;5.88;5.88;29.41;0.0;29.41
2022;Jul;2022-07-01;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;61;554;4;65;31;18;11.11;15.87;31.75;12.7;5.56;23.02
2022;Jul;2022-07-01;National;TOULON;PARIS LYON;241;361;2;88;52;13;6.82;20.45;42.05;13.64;11.36;5.68
2022;Jul;2022-07-01;National;VALENCE ALIXAN TGV;PARIS LYON;133;535;5;209;106;51;22.83;16.54;29.13;12.6;11.02;7.87
2022;Aug;2022-08-01;International;FRANCFORT;PARIS EST;232;168;3;28;10;3;10.71;10.71;57.14;17.86;0.0;3.57
2022;Aug;2022-08-01;National;ANNECY;PARIS LYON;222;125;0;36;12;1;33.33;19.44;33.33;8.33;0.0;5.56
2022;Aug;2022-08-01;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;142;1032;4;199;93;26;45.1;12.55;9.8;11.76;5.49;15.29
2022;Aug;2022-08-01;National;DIJON VILLE;PARIS LYON;100;352;0;28;13;6;20.51;17.95;35.9;25.64;0.0;0.0
2022;Aug;2022-08-01;National;DOUAI;PARIS NORD;75;157;0;13;4;0;25.93;33.33;29.63;7.41;0.0;3.7
2022;Aug;2022-08-01;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;179;229;0;13;6;3;17.65;29.41;23.53;29.41;0.0;0.0
2022;Aug;2022-08-01;National;LAVAL;PARIS MONTPARNASSE;84;254;0;12;5;1;20.83;16.67;20.83;16.67;20.83;4.17
2022;Aug;2022-08-01;National;LE MANS;PARIS MONTPARNASSE;59;433;0;31;12;1;22.58;24.19;16.13;11.29;9.68;16.13
2022;Aug;2022-08-01;National;MARSEILLE ST CHARLES;LYON PART DIEU;104;590;0;87;41;24;16.0;4.8;33.6;16.8;9.6;19.2
2022;Aug;2022-08-01;National;MONTPELLIER;LYON PART DIEU;115;261;0;25;10;5;17.39;10.87;21.74;17.39;17.39;15.22
2022;Aug;2022-08-01;National;NANCY;PARIS EST;95;291;0;11;4;0;4.17;8.33;29.17;37.5;16.67;4.17
2022;Aug;2022-08-01;National;PARIS LYON;BESANCON FRANCHE COMTE TGV;130;154;0;25;14;2;23.08;15.38;23.08;23.08;15.38;0.0
2022;Aug;2022-08-01;National;PARIS LYON;MACON LOCHE;97;248;0;22;12;3;3.03;21.21;15.15;48.48;6.06;6.06
2022;Aug;2022-08-01;National;PARIS LYON;MONTPELLIER;210;331;0;42;25;7;9.52;11.9;16.67;50.0;2.38;9.52
2022;Aug;2022-08-01;National;PARIS LYON;NICE VILLE;357;306;1;51;35;14;31.37;9.8;17.65;33.33;5.88;1.96
2022;Aug;2022-08-01;National;PARIS LYON;NIMES;179;331;0;39;26;8;7.14;21.43;14.29;44.64;1.79;10.71
2022;Aug;2022-08-01;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;90;534;4;21;12;1;14.63;0.0;29.27;26.83;7.32;21.95
2022;Aug;2022-08-01;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;140;1028;0;91;29;8;8.53;12.4;24.03;20.16;15.5;19.38
2022;Aug;2022-08-01;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;176;237;0;9;3;1;0.0;30.0;30.0;40.0;0.0;0.0
2022;Aug;2022-08-01;National;PARIS MONTPARNASSE;NANTES;130;584;5;39;25;11;40.91;2.27;15.91;22.73;2.27;15.91
2022;Aug;2022-08-01;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;64;562;0;23;12;3;2.78;18.52;38.89;21.3;6.48;12.04
2022;Aug;2022-08-01;National;STRASBOURG;NANTES;319;58;0;7;5;1;28.57;42.86;14.29;0.0;0.0;14.29
2022;Aug;2022-08-01;National;TOULOUSE MATABIAU;PARIS MONTPARNASSE;269;222;0;61;24;8;42.62;11.48;13.11;6.56;11.48;14.75
